PERMNO,date,PRC,VOL,RET,SHROUT
60871,2021/1/29,147.33,557590,-0.002708,368894
60871,2021/2/26,155.82001,551516,0.062309,368894
60871,2021/3/31,155.08,773083,-0.004749,368894
60871,2021/4/30,153.16,576380,-0.012381,368827
60871,2021/5/28,164.60001,840839,0.079198,368827
60871,2021/6/30,172.16,572806,0.04593,368827
60871,2021/7/30,167.42,566850,-0.027533,368214
60871,2021/8/31,162.95,1233951,-0.022578,537411
60871,2021/9/30,167.48,1114263,0.0278,537411
60871,2021/10/29,173.49001,675488,0.035885,525331
60871,2021/11/30,180.25,619800,0.038965,525331
60871,2021/12/31,175.77,736841,-0.021026,525331
60871,2022/1/31,163.97,856067,-0.067133,523315
60871,2022/2/28,160.28999,756044,-0.017808,523315
60871,2022/3/31,165.17999,856418,0.030507,523315
60871,2022/4/29,154.38,743500,-0.065383,519806
60871,2022/5/31,168.39999,770820,0.095738,519806
60871,2022/6/30,146.09,717258,-0.132482,519806
60871,2022/7/29,171.96001,664541,0.177083,514342
60871,2022/8/31,151.53,738057,-0.114387,514342
60871,2022/9/30,139.34,686391,-0.080446,514342
60871,2022/10/31,142.62,819559,0.02354,509296
60871,2022/11/30,171.91,840385,0.205371,509296
60871,2022/12/30,164.03,600948,-0.041417,509296
61516,2020/1/31,360.92001,35475,-0.02462,24836
61516,2020/2/28,352.01999,35227,-0.024659,24836
61516,2020/3/31,350.56,61873,-0.004147,24840
61516,2020/4/30,440.10001,53627,0.25542,24841
61516,2020/5/29,491.32001,50339,0.116383,24567
61516,2020/6/30,451.48999,90710,-0.081067,24567
61516,2020/7/31,524.89001,42075,0.162573,24586
61516,2020/8/31,508.59,36572,-0.031054,24586
61516,2020/9/30,515.46002,35400,0.013508,24586
61516,2020/10/30,586.41998,30005,0.137663,24586
61516,2020/11/30,538.5,50017,-0.081716,24741
61516,2020/12/31,582.94,51270,0.082526,24741
61516,2021/1/29,573.77002,44610,-0.015731,24741
61516,2021/2/26,584.5,51499,0.018701,24769
61516,2021/3/31,571.16998,42789,-0.022806,24769
61516,2021/4/30,630.13,25588,0.103227,24772
61516,2021/5/28,602.37,26141,-0.044054,24772
61516,2021/6/30,644.28998,29856,0.069592,24772
61516,2021/7/30,739.51001,24054,0.147791,24772
61516,2021/8/31,804.82001,23331,0.088315,24704
61516,2021/9/30,745.95001,32492,-0.073147,24704
61516,2021/10/29,794.67999,20905,0.065326,24704
61516,2021/11/30,753.20001,21433,-0.052197,24836
61516,2021/12/31,755.57001,27489,0.003147,24836
61516,2022/1/31,599.72998,40198,-0.206255,24836
61516,2022/2/28,625.96002,54903,0.043736,24836
61516,2022/3/31,563.22998,44532,-0.100214,24836
61516,2022/4/29,512.06,49659,-0.090851,24863
61516,2022/5/31,537.78998,51983,0.050248,24863
61516,2022/6/30,495,33456,-0.079566,24863
61516,2022/7/29,563.26001,35260,0.137899,24863
61516,2022/8/31,485.04001,26669,-0.13887,24863
61516,2022/9/30,417.14001,34950,-0.139988,24634
61516,2022/10/31,351.70999,60346,-0.156854,24749
61516,2022/11/30,414.70999,57775,0.179125,24749
61516,2022/12/30,420.48999,32626,0.013937,24749
61567,2020/1/31,74.22,274224,0.012413,83392
61567,2020/2/28,64.63,154058,-0.12692,83344
61567,2020/3/31,37.19,356243,-0.424571,83344
61567,2020/4/30,34.59,431786,-0.069911,83491
61567,2020/5/29,36.19,345977,0.046256,83491
61567,2020/6/30,45.22,529556,0.249517,83491
61567,2020/7/31,37.3,192587,-0.175144,83506
61567,2020/8/31,39.39,124109,0.056032,83506
61567,2020/9/30,33.55,164825,-0.148261,83506
61567,2020/10/30,33.48,277544,-0.002086,83536
61567,2020/11/30,49.52,345554,0.479092,83536
61567,2020/12/31,48.49,211970,-0.0208,83536
61567,2021/1/29,43.66,166672,-0.099608,83600
61567,2021/2/26,53.76,173835,0.231333,83600
61567,2021/3/31,56,201593,0.041667,83725
61567,2021/4/30,56.41,151600,0.007321,83773
61567,2021/5/28,59.46,126160,0.054068,83773
61567,2021/6/30,62.4,133773,0.049445,83773
61567,2021/7/30,54.42,133244,-0.127885,83849
61567,2021/8/31,56.71,101104,0.04208,83849
61567,2021/9/30,59.39,149003,0.047258,83849
61567,2021/10/29,56.74,120332,-0.04462,83894
61567,2021/11/30,51.38,112004,-0.094466,83894
61567,2021/12/31,51.8,190149,0.008174,83894
61567,2022/1/31,52.17,131636,0.007143,83894
61567,2022/2/28,57.9,129070,0.11175,83988
61567,2022/3/31,59.47,171974,0.027116,84036
61567,2022/4/29,54.36,138803,-0.085926,84036
61567,2022/5/31,57.45,150374,0.058683,84051
61567,2022/6/30,52.31,142519,-0.089469,84051
61567,2022/7/29,60.51,102513,0.156758,84051
61567,2022/8/31,58.67,127949,-0.028756,84102
61567,2022/9/30,51.72,121899,-0.118459,84102
61567,2022/10/31,55.7,141971,0.076953,84171
61567,2022/11/30,59.95,102933,0.078097,84171
61567,2022/12/30,58.85,91695,-0.018349,84171
61807,2020/1/31,89.61,33055,0.050158,31332
61807,2020/2/28,77.12,30298,-0.136592,31332
61807,2020/3/31,50.53,73130,-0.344787,31332
61807,2020/4/30,49.48,47098,-0.02078,30003
61807,2020/5/29,54.29,49078,0.097211,30003
61807,2020/6/30,52.98,61336,-0.02413,30003
61807,2020/7/31,53.72,36075,0.013968,30003
61807,2020/8/31,60.29,27069,0.126955,30003
61807,2020/9/30,63.53,45052,0.05374,30003
61807,2020/10/30,62.39,26708,-0.017944,30003
61807,2020/11/30,77.36,21289,0.243949,29357
61807,2020/12/31,79.3,25706,0.025078,29784
61807,2021/1/29,73.87,24717,-0.068474,29359
61807,2021/2/26,77.66,18494,0.054691,29359
61807,2021/3/31,83.15,28887,0.070693,29359
61807,2021/4/30,86.55,18106,0.04089,29359
61807,2021/5/28,90.2,18403,0.045061,29268
61807,2021/6/30,84.06,21836,-0.068071,29268
61807,2021/7/30,77.87,17630,-0.073638,29268
61807,2021/8/31,79.44,23614,0.023372,29276
61807,2021/9/30,76.23,25364,-0.040408,29276
61807,2021/10/29,75.53,16589,-0.009183,29276
61807,2021/11/30,69.17,21653,-0.080895,29233
61807,2021/12/31,80.97,34187,0.170594,29535
61807,2022/1/31,76.24,24630,-0.058417,29052
61807,2022/2/28,83.11,23357,0.09352,29052
61807,2022/3/31,87.8,30365,0.056431,29052
61807,2022/4/29,79.87,32884,-0.090319,29052
61807,2022/5/31,81.39,26762,0.022286,29002
61807,2022/6/30,79.39,41300,-0.024573,29002
61807,2022/7/29,85.64,17929,0.078725,29002
61807,2022/8/31,74.98,24548,-0.121439,28961
61807,2022/9/30,70.35,36975,-0.06175,28961
61807,2022/10/31,84.75,21183,0.204691,28961
61807,2022/11/30,87.03,18029,0.02997,28711
61807,2022/12/30,87.76,28243,0.008388,28711
62148,2020/1/31,76.34,888525,0.055003,773826
62148,2020/2/28,70.45,835483,-0.073749,773826
62148,2020/3/31,57.3,1756855,-0.186657,765466
62148,2020/4/30,66.23,1075870,0.155846,765466
62148,2020/5/29,71.58,883499,0.084705,765466
62148,2020/6/30,69.74,901938,-0.025706,765053
62148,2020/7/31,71.34,771237,0.022942,765053
62148,2020/8/31,76.46,610794,0.075414,765053
62148,2020/9/30,77.67,911579,0.015825,764775
62148,2020/10/30,78.94,912488,0.016351,764775
62148,2020/11/30,90.05,863870,0.144033,764775
62148,2020/12/31,90.75,784673,0.007773,763000
62148,2021/1/29,85.755,855445,-0.055041,762505
62148,2021/2/26,91.55,719501,0.070841,762505
62148,2021/3/31,96.42,864671,0.053195,757400
62148,2021/4/30,100.75,723499,0.044908,757400
62148,2021/5/28,100.12,714128,-0.003474,757400
62148,2021/6/30,32.08,1052692,-0.038753,2254496
62148,2021/7/30,32.32,2444345,0.007481,2254496
62148,2021/8/31,32.53,1707540,0.009385,2254496
62148,2021/9/30,29.74,2457815,-0.085767,2217983
62148,2021/10/29,36.17,2632863,0.216207,2217983
62148,2021/11/30,34.66,2492917,-0.039167,2217983
62148,2021/12/31,37.6,2542430,0.084824,2202000
62148,2022/1/31,34.22,3171457,-0.089894,2193389
62148,2022/2/28,33.91,2521892,-0.006137,2193389
62148,2022/3/31,37.45,4365555,0.104394,2174260
62148,2022/4/29,34.34,2710573,-0.083044,2174260
62148,2022/5/31,31.79,4079451,-0.071345,2174260
62148,2022/6/30,29.06,3407743,-0.085876,2141241
62148,2022/7/29,32.33,3103977,0.112526,2141241
62148,2022/8/31,31.65,2968561,-0.01794,2141241
62148,2022/9/30,26.64,3948943,-0.158294,2102409
62148,2022/10/31,29.06,3628197,0.090841,2102409
62148,2022/11/30,32.69,3040738,0.128355,2102409
62148,2022/12/30,30.98,2670198,-0.05231,2066000
63132,2020/1/31,40.93,26182,-0.189986,11563
63132,2020/2/28,44.65,34428,0.090887,11607
63132,2020/3/31,24.85,34609,-0.443449,11642
63132,2020/4/30,28.24,22872,0.136418,11649
63132,2020/5/29,32.2,21856,0.140227,11649
63132,2020/6/30,34.87,20086,0.082919,11649
63132,2020/7/31,35.95,14308,0.030972,11683
63132,2020/8/31,37.37,15060,0.039499,11683
63132,2020/9/30,32.92,14263,-0.11908,11683
63132,2020/10/30,32.9,9045,-0.000607,11715
63132,2020/11/30,49.72,11964,0.511246,11715
63132,2020/12/31,53.7,13147,0.080048,11715
63132,2021/1/29,49.34,8294,-0.081192,11715
63132,2021/2/26,54.4,7928,0.102554,11763
63132,2021/3/31,60,13827,0.102941,11833
63132,2021/4/30,58.93,9104,-0.017833,11833
63132,2021/5/28,53.77,10730,-0.087562,11850
63132,2021/6/30,54.56,10747,0.014692,11850
63132,2021/7/30,53.95,6378,-0.01118,11850
63132,2021/8/31,52.7,7774,-0.02317,11920
63132,2021/9/30,50.35,8657,-0.044592,11920
63132,2021/10/29,48.39,6588,-0.038927,11920
63132,2021/11/30,42.51,7854,-0.121513,11923
63132,2021/12/31,46.77,8570,0.100212,11923
63132,2022/1/31,43.75,5068,-0.064571,11923
63132,2022/2/28,50.51,7304,0.154514,11970
63132,2022/3/31,52.39,9267,0.03722,11972
63132,2022/4/29,51.07,7129,-0.025196,11972
63132,2022/5/31,45.65,9985,-0.106129,12033
63132,2022/6/30,43.04,16140,-0.057174,12033
63132,2022/7/29,47.34,6661,0.099907,12033
63132,2022/8/31,44,9152,-0.070553,12073
63132,2022/9/30,39.66,7887,-0.098636,12073
63132,2022/10/31,47.21,7037,0.190368,12073
63132,2022/11/30,50.31,7682,0.065664,12102
63132,2022/12/30,49.96,9276,-0.006957,12102
63773,2020/1/31,22.68,148036,-0.10814,107476
63773,2020/2/28,20.14,182395,-0.111993,107544
63773,2020/3/31,16.76,229419,-0.159384,107544
63773,2020/4/30,19.62,256398,0.170644,107273
63773,2020/5/29,20.49,137249,0.044342,107273
63773,2020/6/30,19.88,156377,-0.021474,107273
63773,2020/7/31,19.42,130996,-0.023139,107273
63773,2020/8/31,23.13,123918,0.19104,107035
63773,2020/9/30,18.44,143359,-0.195417,107035
63773,2020/10/30,17,169072,-0.078091,107035
63773,2020/11/30,18.98,179713,0.116471,107051
63773,2020/12/31,18.57,201147,-0.012645,107051
63773,2021/1/29,18.75,204238,0.009693,107051
63773,2021/2/26,17.89,228056,-0.045867,107085
63773,2021/3/31,22.96,338973,0.293181,107085
63773,2021/4/30,22.98,214191,0.000871,107079
63773,2021/5/28,25.72,200162,0.119234,107093
63773,2021/6/30,22.66,369149,-0.112169,107093
63773,2021/7/30,22.35,206878,-0.01368,107093
63773,2021/8/31,20.32,181182,-0.090828,107442
63773,2021/9/30,19.5,139397,-0.031742,107442
63773,2021/10/29,18.74,205933,-0.038974,107442
63773,2021/11/30,17.68,145550,-0.056563,107382
63773,2021/12/31,20.15,410042,0.149604,107382
63773,2022/1/31,19.8,223252,-0.01737,107382
63773,2022/2/28,17.35,175289,-0.123737,107256
63773,2022/3/31,18.88,180247,0.098559,107256
63773,2022/4/29,18.32,239361,-0.029661,107307
63773,2022/5/31,17.73,202776,-0.032205,107244
63773,2022/6/30,15.79,198606,-0.099267,107244
63773,2022/7/29,15.81,236744,0.001267,107244
63773,2022/8/31,16.27,202201,0.029096,106529
63773,2022/9/30,13.9,172434,-0.134604,106529
63773,2022/10/31,17,237384,0.223022,106529
63773,2022/11/30,10.54,524742,-0.38,106182
63773,2022/12/30,10.49,595655,0.012334,106182
64194,2020/1/31,467.04001,12937,0.063243,16009
64194,2020/2/28,417.62,20722,-0.10513,16055
64194,2020/3/31,433.20001,34629,0.037307,16055
64194,2020/4/30,416.57001,26598,-0.038389,15871
64194,2020/5/29,478.51001,23101,0.149459,15874
64194,2020/6/30,451.07001,26791,-0.057345,15874
64194,2020/7/31,492.19,19013,0.091161,15919
64194,2020/8/31,517.10999,12453,0.051322,15919
64194,2020/9/30,480.35001,14940,-0.071087,15919
64194,2020/10/30,478.32001,13439,-0.004226,15919
64194,2020/11/30,478.25,18478,0.000564,15952
64194,2020/12/31,532.60999,17606,0.113664,15952
64194,2021/1/29,517.90002,20488,-0.027619,15952
64194,2021/2/26,445.20999,17279,-0.139699,16033
64194,2021/3/31,459.82001,24762,0.032816,16033
64194,2021/4/30,476.60999,16372,0.036514,16033
64194,2021/5/28,491.34,16414,0.031619,15950
64194,2021/6/30,474.5,19787,-0.034274,15950
64194,2021/7/30,476.01999,21512,0.003203,15731
64194,2021/8/31,476.70001,18882,0.002185,15731
64194,2021/9/30,465.12,18203,-0.024292,15731
64194,2021/10/29,482.25,22534,0.036829,15731
64194,2021/11/30,465.48999,17470,-0.034007,15395
64194,2021/12/31,529.03998,18895,0.136523,15395
64194,2022/1/31,468.91,9535,-0.113659,15395
64194,2022/2/28,478.29001,9684,0.020772,15395
64194,2022/3/31,506.54999,14437,0.059085,14989
64194,2022/4/29,491.39001,13565,-0.029928,14971
64194,2022/5/31,484.39999,14651,-0.013492,14968
64194,2022/6/30,469.39001,14886,-0.030987,14968
64194,2022/7/29,481.09,13226,0.024926,14968
64194,2022/8/31,476.19,12811,-0.009395,14968
64194,2022/9/30,436.56,16669,-0.083223,14968
64194,2022/10/31,466.87,17594,0.069429,14968
64194,2022/11/30,520,20221,0.114614,14870
64194,2022/12/30,510.42999,15604,-0.018404,14870
64390,2020/1/31,80.69,772494,0.14712,584600
64390,2020/2/28,73.16,569743,-0.09332,585300
64390,2020/3/31,73.84,1155400,0.009295,585298
64390,2020/4/30,77.3,760827,0.048212,585300
64390,2020/5/29,77.68,704208,0.004916,585298
64390,2020/6/30,80.11,618796,0.031282,585298
64390,2020/7/31,90.34,591840,0.128948,585400
64390,2020/8/31,95.04,429738,0.052026,585397
64390,2020/9/30,94.67,466214,-0.003893,585600
64390,2020/10/30,91.9,430005,-0.028203,585600
64390,2020/11/30,87.11,563722,-0.052122,585598
64390,2020/12/31,98.88,570303,0.135116,585300
64390,2021/1/29,87.19,538573,-0.071703,585200
64390,2021/2/26,85.95,658525,-0.014222,585700
64390,2021/3/31,95.61,656871,0.112391,585100
64390,2021/4/30,100.74,497531,0.054701,585153
64390,2021/5/28,99.08,564752,-0.016478,585153
64390,2021/6/30,98.21,742541,-0.008781,585300
64390,2021/7/30,95.16,628807,-0.030038,585200
64390,2021/8/31,96.34,515250,0.0124,585164
64390,2021/9/30,90.39,477193,-0.06176,585164
64390,2021/10/29,94.88,515162,0.05078,585000
64390,2021/11/30,92.94,543804,-0.020447,585010
64390,2021/12/31,102.65,601068,0.120615,583800
64390,2022/1/31,108.66,694261,0.059523,584400
64390,2022/2/28,105.93,498684,-0.025124,584400
64390,2022/3/31,113.99,538994,0.076088,584900
64390,2022/4/29,107.36,546387,-0.057286,584900
64390,2022/5/31,119.38,722676,0.11196,584877
64390,2022/6/30,116.27,631818,-0.026051,584900
64390,2022/7/29,115.06,604902,-0.009547,584900
64390,2022/8/31,122.65,466087,0.065966,584915
64390,2022/9/30,116.21,527867,-0.052507,584915
64390,2022/10/31,128.39999,578620,0.105757,584800
64390,2022/11/30,132.14999,532620,0.029206,585070
64390,2022/12/30,129.71001,432640,-0.018464,585070
65306,2020/1/31,203.92999,16610,0.009654,15289
65306,2020/2/28,185.81,13420,-0.088854,15289
65306,2020/3/31,151.09,33821,-0.185512,15289
65306,2020/4/30,168.14999,23350,0.112913,15247
65306,2020/5/29,179.8,17714,0.069283,15247
65306,2020/6/30,178.95,19274,-0.003337,15247
65306,2020/7/31,186.48,16760,0.042079,15249
65306,2020/8/31,192.62,9824,0.032926,15249
65306,2020/9/30,189.37,14401,-0.015575,15249
65306,2020/10/30,163.81,20219,-0.134974,15254
65306,2020/11/30,184.88,17273,0.128625,15254
65306,2020/12/31,211.69,21357,0.146365,15230
65306,2021/1/29,212.8,16800,0.005244,15215
65306,2021/2/26,242.28999,10883,0.138581,15215
65306,2021/3/31,223.71001,22400,-0.075653,15215
65306,2021/4/30,224.19,11035,0.002146,15237
65306,2021/5/28,221.67999,9935,-0.011196,15237
65306,2021/6/30,234.64,15537,0.05959,15237
65306,2021/7/30,217.77,9317,-0.071897,15243
65306,2021/8/31,229.07001,8202,0.05189,15243
65306,2021/9/30,212.62,12032,-0.070721,15243
65306,2021/10/29,197.96001,16723,-0.068949,15226
65306,2021/11/30,191.64999,11391,-0.031875,15226
65306,2021/12/31,210.39999,16348,0.0994,15226
65306,2022/1/31,190.09,12900,-0.09653,15208
65306,2022/2/28,181.25,11378,-0.046504,15208
65306,2022/3/31,184.28,17114,0.018372,15208
65306,2022/4/29,172.3,14932,-0.06501,15181
65306,2022/5/31,163.44,14686,-0.051422,15181
65306,2022/6/30,172.17999,15912,0.055311,15181
65306,2022/7/29,195.89,18109,0.137705,15093
65306,2022/8/31,180.25999,11676,-0.07979,15093
65306,2022/9/30,168.23,11276,-0.065073,15093
65306,2022/10/31,184.00999,13384,0.0938,15093
65306,2022/11/30,193.75999,14330,0.052986,15078
65306,2022/12/30,192.99001,21048,-0.002374,15078
65875,2020/1/31,59.44,2797639,-0.021906,4136000
65875,2020/2/28,54.16,3247911,-0.088829,4135864
65875,2020/3/31,53.73,7049897,-0.007939,4140000
65875,2020/4/30,57.45,3542304,0.080681,4137995
65875,2020/5/29,57.38,3279885,-0.001218,4137995
65875,2020/6/30,55.13,3853797,-0.039212,4137995
65875,2020/7/31,57.48,3066997,0.053782,4138054
65875,2020/8/31,59.27,2335762,0.031141,4138054
65875,2020/9/30,59.49,3195138,0.003712,4138054
65875,2020/10/30,56.99,3407290,-0.031476,4138094
65875,2020/11/30,60.41,2920457,0.06001,4138094
65875,2020/12/31,58.75,3291836,-0.027479,4138094
65875,2021/1/29,54.75,4115541,-0.057404,4138000
65875,2021/2/26,55.3,3760549,0.010046,4138149
65875,2021/3/31,58.15,4831430,0.051537,4140000
65875,2021/4/30,57.79,3359108,0.0046,4140068
65875,2021/5/28,56.49,3632682,-0.022495,4140068
65875,2021/6/30,56.03,3320685,-0.008143,4140068
65875,2021/7/30,55.78,3191103,0.006737,4140116
65875,2021/8/31,55,2882073,-0.013983,4140116
65875,2021/9/30,54.01,3442205,-0.018,4140116
65875,2021/10/29,52.99,4508203,-0.007036,4140164
65875,2021/11/30,50.27,3968437,-0.05133,4140164
65875,2021/12/31,51.96,5263429,0.033618,4140164
65875,2022/1/31,53.23,5002477,0.036759,4198000
65875,2022/2/28,53.67,3916694,0.008266,4197824
65875,2022/3/31,50.94,6273541,-0.050866,4200000
65875,2022/4/29,46.3,5520420,-0.078524,4200000
65875,2022/5/31,51.29,4767627,0.107775,4199644
65875,2022/6/30,50.75,4122436,-0.010528,4199644
65875,2022/7/29,46.19,4113414,-0.077241,4199644
65875,2022/8/31,41.81,4169245,-0.094826,4199715
65875,2022/9/30,37.97,4750658,-0.091844,4199715
65875,2022/10/31,37.37,5851402,0.001383,4199817
65875,2022/11/30,38.98,4254123,0.043083,4199817
65875,2022/12/30,39.4,5610379,0.010775,4199817
66384,2020/1/31,65.5,1191240,0.039861,299000
66384,2020/2/28,55.56,826489,-0.151756,298932
66384,2020/3/31,41.62,1704329,-0.2509,298932
66384,2020/4/30,46.08,1258723,0.119174,300000
66384,2020/5/29,44.37,1291987,-0.037109,299701
66384,2020/6/30,44.15,1282466,-0.004958,299701
66384,2020/7/31,43.1,977238,-0.023783,302000
66384,2020/8/31,38.42,1587858,-0.108585,302526
66384,2020/9/30,36.55,1360969,-0.048673,304214
66384,2020/10/30,37.73,1416897,0.032285,304245
66384,2020/11/30,44.88,826845,0.189504,304245
66384,2020/12/31,55.39,1021712,0.23418,306000
66384,2021/1/29,56.43,1067289,0.018776,306097
66384,2021/2/26,68.53,865720,0.214425,306097
66384,2021/3/31,66.75,1170711,-0.025974,306097
66384,2021/4/30,70.63,886949,0.058127,306453
66384,2021/5/28,75.23,1052237,0.065128,306453
66384,2021/6/30,71.17,679901,-0.053968,306453
66384,2021/7/30,64.93,695494,-0.087677,308000
66384,2021/8/31,63.2,1157537,-0.026644,308748
66384,2021/9/30,56.44,666525,-0.106962,311526
66384,2021/10/29,52.29,733185,-0.073529,311623
66384,2021/11/30,57.84,856701,0.106139,311623
66384,2021/12/31,65.21,760678,0.12742,313000
66384,2022/1/31,51.74,1044744,-0.206563,312918
66384,2022/2/28,50.94,713578,-0.015462,312918
66384,2022/3/31,49.65,721624,-0.025324,312918
66384,2022/4/29,53.07,845832,0.068882,313168
66384,2022/5/31,60.69,992145,0.143584,313168
66384,2022/6/30,44.83,815070,-0.261328,313168
66384,2022/7/29,49.1,615601,0.095249,315000
66384,2022/8/31,42.26,689274,-0.139308,314493
66384,2022/9/30,32.55,1046663,-0.229768,318000
66384,2022/10/31,34.37,1210006,0.055914,317650
66384,2022/11/30,36.75,818915,0.069246,317650
66384,2022/12/30,31.55,1075740,-0.141497,319000
68830,2020/1/31,75.35,9079,-0.080649,6293
68830,2020/2/28,70.01,6186,-0.070869,6293
68830,2020/3/31,46.51,14425,-0.335666,6293
68830,2020/4/30,59.48,11605,0.278865,6293
68830,2020/5/29,58.65,8616,-0.013954,6215
68830,2020/6/30,69.37,7655,0.182779,6185
68830,2020/7/31,68.15,4610,-0.017587,6185
68830,2020/8/31,61.78,5263,-0.09347,6185
68830,2020/9/30,65.61,7637,0.061994,6198
68830,2020/10/30,72.69,5033,0.10791,6198
68830,2020/11/30,78.5,3329,0.079928,6198
68830,2020/12/31,73.47,5457,-0.064076,5992
68830,2021/1/29,76.5,4171,0.041241,5992
68830,2021/2/26,94.07,4250,0.229673,5992
68830,2021/3/31,84.17,6204,-0.105241,5992
68830,2021/4/30,80.73,3801,-0.04087,5992
68830,2021/5/28,96.03,4039,0.189521,5992
68830,2021/6/30,90.18,5705,-0.060918,5992
68830,2021/7/30,82,4088,-0.090707,5992
68830,2021/8/31,84.76,3501,0.033659,5992
68830,2021/9/30,79.87,5921,-0.057692,5971
68830,2021/10/29,87.95,3092,0.101164,5971
68830,2021/11/30,91,3900,0.034679,5971
68830,2021/12/31,96,6007,0.054945,5920
68830,2022/1/31,96.43,7422,0.004479,5920
68830,2022/2/28,94.46,5828,-0.020429,5920
68830,2022/3/31,99.6,9385,0.054415,5920
68830,2022/4/29,84.63,7504,-0.150301,5920
68830,2022/5/31,86.89,7874,0.026705,5920
68830,2022/6/30,84.8,12059,-0.024053,5920
68830,2022/7/29,95.46,10045,0.125707,5920
68830,2022/8/31,30.3,23428,-0.047769,17862
68830,2022/9/30,27.92,23858,-0.078548,17640
68830,2022/10/31,29.99,41898,0.07414,17640
68830,2022/11/30,29.51,22715,-0.016005,17640
68830,2022/12/30,31.86,33836,0.079634,17390
69796,2020/1/31,188.3,314628,-0.007642,167513
69796,2020/2/28,172.38,232109,-0.080563,167513
69796,2020/3/31,143.36,598958,-0.168349,167513
69796,2020/4/30,164.69,423906,0.148786,167853
69796,2020/5/29,172.7,237144,0.053191,167853
69796,2020/6/30,174.95,288428,0.013028,167954
69796,2020/7/31,178.2,260504,0.018577,168020
69796,2020/8/31,184.48,196008,0.03945,168020
69796,2020/9/30,189.50999,246620,0.027266,168020
69796,2020/10/30,165.23,225331,-0.12812,169505
69796,2020/11/30,205.84,227411,0.250318,169505
69796,2020/12/31,219.05,213004,0.064176,169505
69796,2021/1/29,210.92999,261699,-0.037069,170029
69796,2021/2/26,214.14,230995,0.018774,170029
69796,2021/3/31,228,211074,0.064724,170029
69796,2021/4/30,240.32001,253038,0.054035,170153
69796,2021/5/28,239.72,227227,0.000666,170153
69796,2021/6/30,233.89,208970,-0.02432,168251
69796,2021/7/30,224.34,177242,-0.040831,168251
69796,2021/8/31,211.14,266569,-0.055452,168251
69796,2021/9/30,210.69,238563,-0.002131,168251
69796,2021/10/29,216.81,233308,0.029047,164264
69796,2021/11/30,225.33,229915,0.042802,164264
69796,2021/12/31,250.97,210667,0.113789,164264
69796,2022/1/31,237.75,239075,-0.052676,164339
69796,2022/2/28,215.62,215179,-0.089884,164339
69796,2022/3/31,230.32001,172625,0.068176,164339
69796,2022/4/29,246.09,199120,0.06847,162763
69796,2022/5/31,245.47,253663,0.000731,162763
69796,2022/6/30,233.06,225023,-0.050556,159335
69796,2022/7/29,246.31,182047,0.056852,159335
69796,2022/8/31,246.05,222573,0.002192,159335
69796,2022/9/30,229.67999,202064,-0.066531,161224
69796,2022/10/31,247.08,228679,0.075758,161224
69796,2022/11/30,257.35001,206055,0.044803,184466
69796,2022/12/30,231.75,225427,-0.099475,184466
70033,2020/1/31,33.4,424742,-0.101909,154292
70033,2020/2/28,30.47,293791,-0.087725,152808
70033,2020/3/31,18.93,808062,-0.366262,153135
70033,2020/4/30,21.83,899293,0.153196,153135
70033,2020/5/29,21.34,1061345,-0.02153,153173
70033,2020/6/30,23.77,1208088,0.113871,153173
70033,2020/7/31,26.03,870096,0.095078,153173
70033,2020/8/31,27.71,389315,0.064541,153241
70033,2020/9/30,24.54,595525,-0.113677,153241
70033,2020/10/30,32.88,941351,0.339853,153241
70033,2020/11/30,40.29,413254,0.225365,153279
70033,2020/12/31,36.7,402857,-0.088608,153279
70033,2021/1/29,40.09,290336,0.092371,153279
70033,2021/2/26,35.67,648484,-0.110252,153313
70033,2021/3/31,40.1,413427,0.128399,153313
70033,2021/4/30,48.37,644712,0.206234,153251
70033,2021/5/28,48.47,408068,0.002067,153666
70033,2021/6/30,45.82,359906,-0.051578,153666
70033,2021/7/30,39.62,441041,-0.135312,153666
70033,2021/8/31,39.53,276043,-0.002272,153846
70033,2021/9/30,36.61,268124,-0.070073,153846
70033,2021/10/29,36.49,397254,-0.003278,153846
70033,2021/11/30,36.63,296228,0.003837,153877
70033,2021/12/31,37.69,574707,0.033033,153877
70033,2022/1/31,34.57,349792,-0.082781,153877
70033,2022/2/28,41.3,494781,0.199233,153877
70033,2022/3/31,39.4,427539,-0.046005,153881
70033,2022/4/29,36.45,355985,-0.074873,151732
70033,2022/5/31,35.18,457012,-0.034842,147378
70033,2022/6/30,31.66,351658,-0.09558,147378
70033,2022/7/29,37.81,254763,0.194251,147378
70033,2022/8/31,38.57,236104,0.0201,146162
70033,2022/9/30,34.88,399632,-0.091587,146162
70033,2022/10/31,43,360823,0.232798,146162
70033,2022/11/30,47.13,307947,0.096047,146184
70033,2022/12/30,41.6,260703,-0.113993,146184
70578,2020/1/31,196.11,229942,0.016167,288244
70578,2020/2/28,180.45,265186,-0.079853,288244
70578,2020/3/31,155.83,515024,-0.133832,289166
70578,2020/4/30,193.5,335281,0.241738,289166
70578,2020/5/29,212.58,799304,0.098605,289202
70578,2020/6/30,198.95,1547486,-0.061906,284246
70578,2020/7/31,187.08,285922,-0.059663,284246
70578,2020/8/31,197.08,194712,0.053453,285385
70578,2020/9/30,199.84,262257,0.016389,285385
70578,2020/10/30,183.59,242952,-0.081315,285445
70578,2020/11/30,222.14999,219533,0.210033,285445
70578,2020/12/31,216.36,184581,-0.023903,285445
